id,question,answer_coordinates,answer_text,aggregation_labels
71,"Between 1679398492 and 1688215709, how many transactions were made?","[[11, 0], [12, 0], [13, 0], [14, 0], [15, 0], [16, 0], [17, 0], [18, 0], [19, 0], [20, 0], [21, 0], [22, 0], [23, 0], [24, 0]]",14,1
71,What category did I spend the most on?,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,3
71,What was my biggest spending category?,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,3
71,What category did I spend the least on?,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",clothing,4
71,What was my smallest spending category?,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",clothing,4
71,What spending category am I most inconsistent in from 1686479185 to 1703826715?,"[[20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,5
71,What category am I least consistent in?,"[[20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,5
71,What spending category am I most consistent in from 1686479185 to 1703826715?,"[[20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",misc,6
71,What spending category am I most inconsistent in from 1696877311 to 1703826715?,"[[39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
71,What category am I least consistent in?,"[[39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
71,What spending category am I most consistent in from 1696877311 to 1703826715?,"[[39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",airlines,6
71,What spending category am I most inconsistent in from 1703389278 to 1703826715?,"[[47, 3]]",contracted,5
71,What category am I least consistent in?,"[[47, 3]]",contracted,5
71,What spending category am I most consistent in from 1703389278 to 1703826715?,"[[47, 3]]",contracted,6
71,What spending category am I most inconsistent in from 1694867516 to 1703826715?,"[[37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
71,What category am I least consistent in?,"[[37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
71,What spending category am I most consistent in from 1694867516 to 1703826715?,"[[37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,6
71,What spending category am I most inconsistent in from 1690532261 to 1703826715?,"[[29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
71,What category am I least consistent in?,"[[29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
71,What spending category am I most consistent in from 1690532261 to 1703826715?,"[[29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,6
71,What spending category am I most inconsistent in from 1674018170 to 1703826715?,"[[3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,5
71,What category am I least consistent in?,"[[3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,5
71,What spending category am I most consistent in from 1674018170 to 1703826715?,"[[3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",clothing,6
71,What spending category am I most inconsistent in from 1693127490 to 1703826715?,"[[34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
71,What category am I least consistent in?,"[[34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
71,What spending category am I most consistent in from 1693127490 to 1703826715?,"[[34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,6
71,What spending category am I most inconsistent in from 1700692104 to 1703826715?,"[[43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",lodging,5
71,What category am I least consistent in?,"[[43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",lodging,5
71,What spending category am I most consistent in from 1700692104 to 1703826715?,"[[43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,6
71,What spending category am I most inconsistent in from 1702582140 to 1703826715?,"[[45, 3], [46, 3], [47, 3]]",contracted,5
71,What category am I least consistent in?,"[[45, 3], [46, 3], [47, 3]]",contracted,5
71,What spending category am I most consistent in from 1702582140 to 1703826715?,"[[45, 3], [46, 3], [47, 3]]",contracted,6
71,What spending category am I most inconsistent in from 1703291544 to 1703826715?,"[[46, 3], [47, 3]]",contracted,5
71,What category am I least consistent in?,"[[46, 3], [47, 3]]",contracted,5
71,What spending category am I most consistent in from 1703291544 to 1703826715?,"[[46, 3], [47, 3]]",contracted,6
71,What is the total amount I've spent from 1703049115 to 1703826715?,"[[47, 1], [46, 1]]",438.62,0
71,What is the total amount I've spent in contracted from 1703049115 to 1703826715?,"[[47, 1]]",243.93,0
71,What is the total amount I've spent in lodging from 9 days ago to today?,"[[46, 1]]",194.69,0
71,"In the last 23 days, how much did I spend in total?","[[47, 1], [46, 1], [45, 1]]",470.84,0
71,What is the total amount I've spent in contracted from 1701839515 to 1703826715?,"[[47, 1]]",243.93,0
71,What is the total amount I've spent in transportation from 23 days ago to today?,"[[45, 1]]",32.22,0
71,What is the total amount I've spent in lodging from 23 days ago to today?,"[[46, 1]]",194.69,0
71,What is the total amount I've spent from 74 days ago to today?,"[[47, 1], [46, 1], [45, 1], [44, 1], [43, 1], [42, 1], [41, 1], [40, 1]]",1020.14,0
71,What is the total amount I've spent in contracted from 74 days ago to today?,"[[47, 1], [42, 1]]",280.86,0
71,What is the total amount I've spent in transportation from 1697429515 to 1703826715?,"[[45, 1]]",32.22,0
71,What is the total amount I've spent in retail from 74 days ago to today?,"[[43, 1]]",89.27,0
71,What is the total amount I've spent in business from 1697429515 to 1703826715?,"[[40, 1]]",50.62,0
71,What is the total amount I've spent in airlines from 74 days ago to today?,"[[41, 1]]",132.29,0
71,What is the total amount I've spent in lodging from 74 days ago to today?,"[[46, 1], [44, 1]]",434.88,0
71,What is the total amount I've spent from 317 days ago to today?,"[[47, 1], [46, 1], [45, 1], [44, 1], [43, 1], [42, 1], [41, 1], [40, 1], [39, 1], [38, 1], [37, 1], [36, 1], [35, 1], [34, 1], [33, 1], [32, 1], [31, 1], [30, 1], [29, 1], [28, 1], [27, 1], [26, 1], [25, 1], [24, 1], [23, 1], [22, 1], [21, 1], [20, 1], [19, 1], [18, 1], [17, 1], [16, 1], [15, 1], [14, 1], [13, 1], [12, 1], [11, 1], [10, 1], [9, 1]]",4522.87,0
71,What is the total amount I've spent in agricultural from 1676437915 to 1703826715?,"[[37, 1], [21, 1]]",275.61,0
71,What is the total amount I've spent in contracted from 317 days ago to today?,"[[47, 1], [42, 1], [38, 1], [36, 1], [35, 1], [23, 1]]",692.5,0
71,What is the total amount I've spent in transportation from 317 days ago to today?,"[[45, 1], [18, 1], [14, 1]]",282.88,0
71,What is the total amount I've spent in utility from 1676437915 to 1703826715?,"[[24, 1], [16, 1]]",312.33,0
71,What is the total amount I've spent in retail from 317 days ago to today?,"[[43, 1], [27, 1], [20, 1], [17, 1], [10, 1], [9, 1]]",497.88,0
71,What is the total amount I've spent in misc from 317 days ago to today?,"[[32, 1], [15, 1]]",245.32,0
71,What is the total amount I've spent in business from 1676437915 to 1703826715?,"[[40, 1], [31, 1], [30, 1], [12, 1]]",288.86,0
71,What is the total amount I've spent in government from 1676437915 to 1703826715?,"[[39, 1], [33, 1], [13, 1], [11, 1]]",644.62,0
71,What is the total amount I've spent in airlines from 1676437915 to 1703826715?,"[[41, 1], [25, 1], [19, 1]]",418.87,0
71,What is the total amount I've spent in lodging from 1676437915 to 1703826715?,"[[46, 1], [44, 1], [28, 1], [26, 1]]",647.53,0
71,What is the total amount I've spent in professional from 317 days ago to today?,"[[34, 1], [29, 1], [22, 1]]",216.47,0
71,What is the total amount I've spent from 1673413915 to 1703826715?,"[[47, 1], [46, 1], [45, 1], [44, 1], [43, 1], [42, 1], [41, 1], [40, 1], [39, 1], [38, 1], [37, 1], [36, 1], [35, 1], [34, 1], [33, 1], [32, 1], [31, 1], [30, 1], [29, 1], [28, 1], [27, 1], [26, 1], [25, 1], [24, 1], [23, 1], [22, 1], [21, 1], [20, 1], [19, 1], [18, 1], [17, 1], [16, 1], [15, 1], [14, 1], [13, 1], [12, 1], [11, 1], [10, 1], [9, 1], [8, 1], [7, 1], [6, 1], [5, 1], [4, 1], [3, 1], [2, 1], [1, 1]]",5187.14,0
71,What is the total amount I've spent in agricultural from 1673413915 to 1703826715?,"[[37, 1], [21, 1], [8, 1]]",471.95,0
71,What is the total amount I've spent in contracted from 1673413915 to 1703826715?,"[[47, 1], [42, 1], [38, 1], [36, 1], [35, 1], [23, 1], [7, 1], [2, 1], [1, 1]]",897.57,0
71,What is the total amount I've spent in transportation from 1673413915 to 1703826715?,"[[45, 1], [18, 1], [14, 1]]",282.88,0
71,What is the total amount I've spent in utility from 1673413915 to 1703826715?,"[[24, 1], [16, 1], [4, 1]]",368.67,0
71,What is the total amount I've spent in retail from 1673413915 to 1703826715?,"[[43, 1], [27, 1], [20, 1], [17, 1], [10, 1], [9, 1]]",497.88,0
71,What is the total amount I've spent in clothing from 352 days ago to today?,"[[5, 1]]",84.97,0
71,What is the total amount I've spent in misc from 1673413915 to 1703826715?,"[[32, 1], [15, 1], [6, 1]]",288.52,0
71,What is the total amount I've spent in business from 352 days ago to today?,"[[40, 1], [31, 1], [30, 1], [12, 1]]",288.86,0
71,What is the total amount I've spent in government from 352 days ago to today?,"[[39, 1], [33, 1], [13, 1], [11, 1]]",644.62,0
71,What is the total amount I've spent in airlines from 1673413915 to 1703826715?,"[[41, 1], [25, 1], [19, 1], [3, 1]]",497.22,0
71,What is the total amount I've spent in lodging from 1673413915 to 1703826715?,"[[46, 1], [44, 1], [28, 1], [26, 1]]",647.53,0
71,What is the total amount I've spent in professional from 1673413915 to 1703826715?,"[[34, 1], [29, 1], [22, 1]]",216.47,0
71,What is the total amount I've spent in agricultural?,"[[8, 1], [21, 1], [37, 1]]",471.95,0
71,What is the total amount I've spent in contracted?,"[[0, 1], [1, 1], [2, 1], [7, 1], [23, 1], [35, 1], [36, 1], [38, 1], [42, 1], [47, 1]]",1005.64,0
71,What is the total amount I've spent in transportation?,"[[14, 1], [18, 1], [45, 1]]",282.88,0
71,What is the total amount I've spent in utility?,"[[4, 1], [16, 1], [24, 1]]",368.67,0
71,What is the total amount I've spent in retail?,"[[9, 1], [10, 1], [17, 1], [20, 1], [27, 1], [43, 1]]",497.88,0
71,What is the total amount I've spent in clothing?,"[[5, 1]]",84.97,0
71,What is the total amount I've spent in misc?,"[[6, 1], [15, 1], [32, 1]]",288.52,0
71,What is the total amount I've spent in business?,"[[12, 1], [30, 1], [31, 1], [40, 1]]",288.86,0
71,What is the total amount I've spent in government?,"[[11, 1], [13, 1], [33, 1], [39, 1]]",644.62,0
71,What is the total amount I've spent in airlines?,"[[3, 1], [19, 1], [25, 1], [41, 1]]",497.22,0
71,What is the total amount I've spent in lodging?,"[[26, 1], [28, 1], [44, 1], [46, 1]]",647.53,0
71,What is the total amount I've spent in professional?,"[[22, 1], [29, 1], [34, 1]]",216.47,0
71,What is the total amount I've spent at Davis Group?,"[[0, 1]]",108.07,0
71,"What is the total amount I've spent at Rodriguez, Whitehead and Johnson?","[[1, 1]]",68.05,0
71,"What is the total amount I've spent at Flores, Smith and Butler?","[[2, 1]]",16.6,0
71,What is the total amount I've spent at Riley-Garza?,"[[3, 1]]",78.35,0
71,What is the total amount I've spent at Johnson PLC?,"[[4, 1]]",56.34,0
71,What is the total amount I've spent at Harris and Sons?,"[[5, 1]]",84.97,0
71,What is the total amount I've spent at Zamora PLC?,"[[6, 1]]",43.2,0
71,What is the total amount I've spent at Kim LLC?,"[[7, 1], [38, 1]]",244.78,0
71,What is the total amount I've spent at Dunn and Sons?,"[[8, 1]]",196.34,0
71,What is the total amount I've spent at Velazquez-Griffin?,"[[9, 1]]",91.07,0
71,What is the total amount I've spent at Rojas PLC?,"[[10, 1]]",38.93,0
71,"What is the total amount I've spent at Davila, Mendoza and Higgins?","[[11, 1]]",244.76,0
71,What is the total amount I've spent at White Inc?,"[[12, 1]]",135.27,0
71,What is the total amount I've spent at White Group?,"[[13, 1]]",100.17,0
71,What is the total amount I've spent at Lozano PLC?,"[[14, 1]]",135.19,0
71,"What is the total amount I've spent at Potts, Edwards and Gonzalez?","[[15, 1]]",92.94,0
71,"What is the total amount I've spent at Roberson, Simpson and Lozano?","[[16, 1]]",195.14,0
71,What is the total amount I've spent at Jensen-Tran?,"[[17, 1]]",182.49,0
71,What is the total amount I've spent at Braun and Sons?,"[[18, 1]]",115.47,0
71,"What is the total amount I've spent at Sweeney, Anderson and Oconnor?","[[19, 1]]",200.61,0
71,What is the total amount I've spent at Holloway-Williams?,"[[20, 1]]",91.89,0
71,What is the total amount I've spent at Hammond Ltd?,"[[21, 1]]",44.93,0
71,What is the total amount I've spent at Nelson-Brown?,"[[22, 1]]",158.3,0
71,What is the total amount I've spent at Conley-Mcknight?,"[[23, 1]]",109.34,0
71,"What is the total amount I've spent at Clark, Torres and Pineda?","[[24, 1]]",117.19,0
71,What is the total amount I've spent at Johnson-Watkins?,"[[25, 1]]",85.97,0
71,"What is the total amount I've spent at Hodges, Harris and Jackson?","[[26, 1]]",86.52,0
71,What is the total amount I've spent at Crawford and Sons?,"[[27, 1]]",4.23,0
71,What is the total amount I've spent at Mcintosh-Moore?,"[[28, 1]]",126.13,0
71,What is the total amount I've spent at Estrada-Perez?,"[[29, 1]]",32.07,0
71,What is the total amount I've spent at Wilson LLC?,"[[30, 1]]",86.88,0
71,What is the total amount I've spent at Richardson-Lambert?,"[[31, 1]]",16.09,0
71,"What is the total amount I've spent at Richardson, Baker and Johnson?","[[32, 1]]",152.38,0
71,What is the total amount I've spent at Robinson-Weeks?,"[[33, 1]]",184.22,0
71,What is the total amount I've spent at Johnson-Gonzalez?,"[[34, 1]]",26.1,0
